"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"krt18a.1",4.63157760897819e-110,4.15280180734879,0.976,0.358,8.1751976376074e-106
"tcima",1.97050072509866e-107,1.71332468037133,0.633,0.068,3.47813082987164e-103
"si:ch1073-406l10.2",1.61163735360481e-106,0.793766110527972,0.434,0.02,2.84470109284785e-102
"gsnb",2.30106991473734e-106,0.60232649001569,0.349,0.007,4.06161850650289e-102
"gpd1c",6.94392667746169e-106,0.687527993409478,0.506,0.034,1.22567249783876e-101
"tagln2",1.14408749403325e-104,1.89010485726671,0.608,0.06,2.01942883571808e-100
"tbx1",1.84848387944345e-104,0.599271508896613,0.38,0.011,3.26275889560564e-100
"pdgfaa.1",1.88076131338484e-104,0.907724170092208,0.47,0.029,3.31973179425559e-100
"rassf7b",2.31237032174823e-104,0.480953264856043,0.319,0.004,4.0815648549178e-100
"dmbx1a",4.23418950506283e-104,0.852234294595441,0.307,0.003,7.4737678953864e-100
"cavin2b",1.13911577152225e-102,1.15842035070343,0.627,0.073,2.01065324831392e-98
"pawr",1.53342473483816e-102,0.545725936855596,0.38,0.013,2.70664799946283e-98
"krt92",2.77505662542555e-102,1.76096925177846,0.337,0.007,4.89825244953863e-98
"nkx2.7",3.81515495498948e-102,1.03960468815646,0.398,0.015,6.73413001105193e-98
"sult2st1",6.06941034743758e-102,1.21900042785323,0.741,0.126,1.07131162042621e-97
"krt5",7.4627984812164e-102,1.56338377199892,0.349,0.009,1.31725855991951e-97
"si:ch211-195b11.3",1.25566470614048e-101,1.45162037281622,0.283,0.001,2.21637377280855e-97
"tnfaip8l2b",6.00773259302896e-101,0.729827411369443,0.518,0.04,1.06042487999554e-96
"zgc:92380",6.74064646257528e-100,0.793827979990833,0.482,0.033,1.18979150710916e-95
"spint1b",3.30591142394166e-99,0.41066850830103,0.289,0.002,5.83526425439943e-95
