"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tenm2",1.19916625981999e-57,0.680992473049023,0.927,0.249,2.93675817029915e-53
"Syt5",1.66079416728835e-57,0.526412814736587,0.976,0.237,4.06728491568916e-53
"Lrrc75b",3.97910758264896e-57,0.736385095380665,0.976,0.293,9.74483446990729e-53
"Ppp2r2b",4.33053719669676e-57,0.86913966978757,0.988,0.278,1.06054855947104e-52
"Camk1g",5.59202981823002e-57,1.0117379589872,0.976,0.295,1.36948810248453e-52
"Ndst4",6.95822765101938e-57,0.67827297612085,0.963,0.259,1.70406995173465e-52
"Syt16",8.66715306160882e-57,0.643214864668976,0.951,0.226,2.122585784788e-52
"Itga3",1.10068259544852e-56,0.507765666116412,0.902,0.197,2.69557167625343e-52
"Dusp15",1.22082184598532e-56,0.606067232176577,0.988,0.266,2.98979270081804e-52
"Stx11",2.86928488348821e-56,0.594874132672403,0.805,0.152,7.02687867966263e-52
"Fkbp1b",1.32241144783375e-55,2.60015700584492,1,0.538,3.23858563574487e-51
"Rap1gap",3.82795531670398e-55,0.667012799980855,1,0.324,9.37466257060805e-51
"Arhgdig",7.9058494957671e-55,1.47318419739694,1,0.487,1.93614254151336e-50
"Tmem130",2.20187999965975e-54,0.485931984974353,0.866,0.175,5.39240411916674e-50
