"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CNN3",4.34291890032824e-28,0.909992737927316,0.294,0.16,7.52540987048877e-24
"FHL1",7.7243618836298e-27,0.880562838375397,0.27,0.145,1.33847742719537e-22
"HSPG2",8.14313071293483e-27,1.04240017580633,0.267,0.143,1.41104168993735e-22
"CTTN",2.03466116208375e-26,1.07808793770689,0.251,0.131,3.52566086165872e-22
"DPT",3.10107727343354e-26,0.794835148725941,0.327,0.193,5.37354669940564e-22
"S100A10",1.17131546854364e-24,0.329767612483708,0.852,0.852,2.02965544389242e-20
"PPAP2B",1.30959203947301e-24,0.841360813408169,0.298,0.174,2.26926108599883e-20
"CYBRD1",7.1172442880399e-24,0.849719541275621,0.283,0.159,1.23327609023155e-19
"CD81",1.16579071283895e-23,0.775445856201464,0.452,0.325,2.02008214720733e-19
"REV3L",5.04815550768081e-23,0.931518520291071,0.323,0.202,8.74744386370931e-19
"TNFAIP2",5.17509743222932e-23,0.961975793483943,0.314,0.193,8.96740883056697e-19
"MT1E",5.57984331546831e-23,0.789660146353195,0.357,0.229,9.66875249704349e-19
